SalesOrderNumber,SalesOrderLineNumber,SalesTerritoryKey,ResellerKey,PromotionKey,ProductKey,OrderQuantity,UnitPrice,OrderDate
SO46929,1,6,390,1,397,1,24.2945,2022-01-29 00:00:00.000
SO46930,1,6,65,1,224,3,5.1865,2022-01-29 00:00:00.000
SO46930,2,6,65,1,213,2,20.1865,2022-01-29 00:00:00.000
SO46930,3,6,65,1,421,4,196.329,2022-01-29 00:00:00.000
SO46930,4,6,65,1,419,1,52.647,2022-01-29 00:00:00.000
SO46930,5,6,65,1,354,2,1242.8518,2022-01-29 00:00:00.000
SO46930,6,6,65,2,470,12,22.0342,2022-01-29 00:00:00.000
SO46930,7,6,65,1,221,3,20.1865,2022-01-29 00:00:00.000
SO46930,8,6,65,1,360,4,1229.4589,2022-01-29 00:00:00.000
SO46930,9,6,65,1,420,4,141.615,2022-01-29 00:00:00.000
SO46930,10,6,65,1,460,4,53.994,2022-01-29 00:00:00.000
SO46930,11,6,65,1,468,3,22.794,2022-01-29 00:00:00.000
SO46930,12,6,65,1,428,2,209.256,2022-01-29 00:00:00.000
SO46930,13,6,65,1,352,3,1242.8518,2022-01-29 00:00:00.000
SO46930,14,6,65,1,410,1,36.447,2022-01-29 00:00:00.000
SO46930,15,6,65,1,456,6,44.994,2022-01-29 00:00:00.000
SO46930,16,6,65,1,399,1,33.7745,2022-01-29 00:00:00.000
SO46930,17,6,65,1,469,4,22.794,2022-01-29 00:00:00.000
SO46930,18,6,65,1,458,4,44.994,2022-01-29 00:00:00.000
SO46930,19,6,65,1,216,2,20.1865,2022-01-29 00:00:00.000
SO46930,20,6,65,1,358,2,1229.4589,2022-01-29 00:00:00.000
SO46930,21,6,65,1,233,3,28.8404,2022-01-29 00:00:00.000
SO46931,1,3,18,1,289,3,744.2727,2022-01-29 00:00:00.000
SO46931,2,3,18,1,396,1,74.838,2022-01-29 00:00:00.000
SO46931,3,3,18,1,393,2,137.694,2022-01-29 00:00:00.000
SO46931,4,3,18,1,367,3,647.994,2022-01-29 00:00:00.000
SO46931,5,3,18,1,426,1,209.256,2022-01-29 00:00:00.000
SO46931,6,3,18,1,294,1,744.2727,2022-01-29 00:00:00.000
