SalesOrderNumber,SalesOrderLineNumber,SalesTerritoryKey,ResellerKey,PromotionKey,ProductKey,OrderQuantity,UnitPrice,OrderDate
SO46322,1,1,128,1,253,1,178.5808,2021-11-29 00:00:00.000
SO46323,1,1,92,7,344,1,849.9975,2021-11-29 00:00:00.000
SO46323,2,1,92,7,345,1,849.9975,2021-11-29 00:00:00.000
SO46323,3,1,92,1,218,3,5.7,2021-11-29 00:00:00.000
SO46323,4,1,92,7,346,1,849.9975,2021-11-29 00:00:00.000
SO46323,5,1,92,1,219,2,5.7,2021-11-29 00:00:00.000
SO46323,6,1,92,7,347,1,849.9975,2021-11-29 00:00:00.000
SO46324,1,2,216,1,315,1,874.794,2021-11-29 00:00:00.000
SO46324,2,2,216,1,324,2,419.4589,2021-11-29 00:00:00.000
SO46324,3,2,216,1,342,2,419.4589,2021-11-29 00:00:00.000
SO46324,4,2,216,1,232,1,28.8404,2021-11-29 00:00:00.000
SO46324,5,2,216,1,319,1,874.794,2021-11-29 00:00:00.000
SO46324,6,2,216,1,326,2,419.4589,2021-11-29 00:00:00.000
SO46324,7,2,216,1,223,3,5.1865,2021-11-29 00:00:00.000
SO46325,1,3,57,1,276,2,356.898,2021-11-29 00:00:00.000
SO46325,2,3,57,1,212,7,20.1865,2021-11-29 00:00:00.000
SO46325,3,3,57,1,275,1,356.898,2021-11-29 00:00:00.000
SO46325,4,3,57,1,310,3,2146.962,2021-11-29 00:00:00.000
SO46325,5,3,57,1,316,4,874.794,2021-11-29 00:00:00.000
SO46325,6,3,57,1,229,3,28.8404,2021-11-29 00:00:00.000
SO46325,7,3,57,1,326,2,419.4589,2021-11-29 00:00:00.000
SO46325,8,3,57,1,270,2,183.9382,2021-11-29 00:00:00.000
SO46325,9,3,57,1,342,5,419.4589,2021-11-29 00:00:00.000
SO46325,10,3,57,1,317,2,874.794,2021-11-29 00:00:00.000
SO46325,11,3,57,1,220,6,20.1865,2021-11-29 00:00:00.000
SO46325,12,3,57,1,330,5,419.4589,2021-11-29 00:00:00.000
SO46325,13,3,57,1,264,5,183.9382,2021-11-29 00:00:00.000
SO46325,14,3,57,1,314,3,2146.962,2021-11-29 00:00:00.000
SO46325,15,3,57,1,235,1,28.8404,2021-11-29 00:00:00.000
SO46325,16,3,57,1,215,7,20.1865,2021-11-29 00:00:00.000
SO46325,17,3,57,1,223,4,5.1865,2021-11-29 00:00:00.000
SO46325,18,3,57,1,285,2,178.5808,2021-11-29 00:00:00.000
SO46325,19,3,57,1,334,2,419.4589,2021-11-29 00:00:00.000
SO46325,20,3,57,1,332,8,419.4589,2021-11-29 00:00:00.000
SO46325,21,3,57,1,262,3,183.9382,2021-11-29 00:00:00.000
SO46325,22,3,57,1,232,8,28.8404,2021-11-29 00:00:00.000
SO46325,23,3,57,1,319,7,874.794,2021-11-29 00:00:00.000
SO46325,24,3,57,1,328,8,419.4589,2021-11-29 00:00:00.000
SO46325,25,3,57,1,315,9,874.794,2021-11-29 00:00:00.000
SO46326,1,6,173,1,315,3,874.794,2021-11-29 00:00:00.000
SO46326,2,6,173,1,310,2,2146.962,2021-11-29 00:00:00.000
SO46326,3,6,173,1,232,1,28.8404,2021-11-29 00:00:00.000
SO46326,4,6,173,1,229,2,28.8404,2021-11-29 00:00:00.000
SO46326,5,6,173,1,322,1,419.4589,2021-11-29 00:00:00.000
SO46326,6,6,173,1,215,2,20.1865,2021-11-29 00:00:00.000
SO46326,7,6,173,1,235,3,28.8404,2021-11-29 00:00:00.000
SO46326,8,6,173,1,330,1,419.4589,2021-11-29 00:00:00.000
SO46326,9,6,173,1,285,1,178.5808,2021-11-29 00:00:00.000
SO46326,10,6,173,1,340,2,419.4589,2021-11-29 00:00:00.000
SO46326,11,6,173,1,223,1,5.1865,2021-11-29 00:00:00.000
SO46326,12,6,173,1,342,3,419.4589,2021-11-29 00:00:00.000
SO46326,13,6,173,1,262,1,183.9382,2021-11-29 00:00:00.000
SO46326,14,6,173,1,220,2,20.1865,2021-11-29 00:00:00.000
SO46326,15,6,173,1,311,1,2146.962,2021-11-29 00:00:00.000
SO46326,16,6,173,1,334,1,419.4589,2021-11-29 00:00:00.000
SO46326,17,6,173,1,319,1,874.794,2021-11-29 00:00:00.000
SO46326,18,6,173,1,328,1,419.4589,2021-11-29 00:00:00.000
SO46326,19,6,173,1,317,2,874.794,2021-11-29 00:00:00.000
SO46326,20,6,173,1,270,1,183.9382,2021-11-29 00:00:00.000
SO46326,21,6,173,1,336,1,419.4589,2021-11-29 00:00:00.000
SO46326,22,6,173,1,316,1,874.794,2021-11-29 00:00:00.000
SO46326,23,6,173,1,318,2,874.794,2021-11-29 00:00:00.000
SO46326,24,6,173,1,212,3,20.1865,2021-11-29 00:00:00.000
SO46326,25,6,173,1,324,2,419.4589,2021-11-29 00:00:00.000
SO46326,26,6,173,1,313,4,2146.962,2021-11-29 00:00:00.000
SO46326,27,6,173,1,326,1,419.4589,2021-11-29 00:00:00.000
SO46327,1,1,272,7,349,2,843.7475,2021-11-29 00:00:00.000
SO46327,2,1,272,1,307,1,722.5949,2021-11-29 00:00:00.000
SO46327,3,1,272,1,293,1,722.5949,2021-11-29 00:00:00.000
SO46327,4,1,272,1,300,2,809.76,2021-11-29 00:00:00.000
SO46327,5,1,272,1,223,2,5.1865,2021-11-29 00:00:00.000
SO46327,6,1,272,7,347,3,849.9975,2021-11-29 00:00:00.000
SO46327,7,1,272,7,351,2,843.7475,2021-11-29 00:00:00.000
SO46327,8,1,272,1,292,2,818.7,2021-11-29 00:00:00.000
SO46327,9,1,272,1,304,1,714.7043,2021-11-29 00:00:00.000
SO46327,10,1,272,7,348,5,843.7475,2021-11-29 00:00:00.000
SO46327,11,1,272,7,344,2,849.9975,2021-11-29 00:00:00.000
SO46328,1,6,551,1,293,1,722.5949,2021-11-29 00:00:00.000
SO46329,1,5,314,1,288,1,722.5949,2021-11-29 00:00:00.000
SO46330,1,6,118,7,346,2,849.9975,2021-11-29 00:00:00.000
SO46330,2,6,118,1,215,5,20.1865,2021-11-29 00:00:00.000
SO46330,3,6,118,1,220,1,20.1865,2021-11-29 00:00:00.000
SO46330,4,6,118,1,223,6,5.1865,2021-11-29 00:00:00.000
SO46330,5,6,118,7,345,2,849.9975,2021-11-29 00:00:00.000
SO46330,6,6,118,7,344,5,849.9975,2021-11-29 00:00:00.000
SO46330,7,6,118,7,349,2,843.7475,2021-11-29 00:00:00.000
SO46330,8,6,118,1,293,1,722.5949,2021-11-29 00:00:00.000
SO46330,9,6,118,1,232,2,28.8404,2021-11-29 00:00:00.000
SO46330,10,6,118,1,304,2,714.7043,2021-11-29 00:00:00.000
SO46330,11,6,118,1,218,6,5.7,2021-11-29 00:00:00.000
SO46330,12,6,118,1,296,1,714.7043,2021-11-29 00:00:00.000
SO46330,13,6,118,1,307,2,722.5949,2021-11-29 00:00:00.000
SO46330,14,6,118,1,212,1,20.1865,2021-11-29 00:00:00.000
SO46330,15,6,118,1,229,1,28.8404,2021-11-29 00:00:00.000
SO46330,16,6,118,1,300,1,809.76,2021-11-29 00:00:00.000
SO46330,17,6,118,7,348,3,843.7475,2021-11-29 00:00:00.000
SO46331,1,6,631,1,332,1,419.4589,2021-11-29 00:00:00.000
SO46331,2,6,631,1,342,2,419.4589,2021-11-29 00:00:00.000
SO46331,3,6,631,1,319,2,874.794,2021-11-29 00:00:00.000
SO46331,4,6,631,1,232,2,28.8404,2021-11-29 00:00:00.000
SO46331,5,6,631,1,326,1,419.4589,2021-11-29 00:00:00.000
SO46331,6,6,631,1,328,1,419.4589,2021-11-29 00:00:00.000
SO46331,7,6,631,1,315,2,874.794,2021-11-29 00:00:00.000
SO46331,8,6,631,1,223,2,5.1865,2021-11-29 00:00:00.000
SO46332,1,6,47,7,351,1,843.7475,2021-11-29 00:00:00.000
SO46332,2,6,47,7,348,1,843.7475,2021-11-29 00:00:00.000
SO46332,3,6,47,1,232,2,28.8404,2021-11-29 00:00:00.000
