SalesOrderNumber,SalesOrderLineNumber,SalesTerritoryKey,ResellerKey,PromotionKey,ProductKey,OrderQuantity,UnitPrice,OrderDate
SO48286,1,4,277,1,343,5,469.794,2022-05-30 00:00:00.000
SO48286,2,4,277,1,327,4,469.794,2022-05-30 00:00:00.000
SO48286,3,4,277,1,323,3,469.794,2022-05-30 00:00:00.000
SO48287,1,6,654,1,415,1,198.036,2022-05-30 00:00:00.000
SO48288,1,3,288,1,468,1,22.794,2022-05-30 00:00:00.000
SO48288,2,3,288,1,412,2,180.129,2022-05-30 00:00:00.000
SO48289,1,1,128,1,265,1,202.332,2022-05-30 00:00:00.000
SO48289,2,1,128,1,407,1,65.6018,2022-05-30 00:00:00.000
SO48289,3,1,128,1,254,2,183.9382,2022-05-30 00:00:00.000
SO48290,1,2,216,1,329,3,469.794,2022-05-30 00:00:00.000
SO48290,2,2,216,1,422,3,67.539,2022-05-30 00:00:00.000
SO48290,3,2,216,1,323,4,469.794,2022-05-30 00:00:00.000
SO48290,4,2,216,1,233,6,28.8404,2022-05-30 00:00:00.000
SO48290,5,2,216,1,327,3,469.794,2022-05-30 00:00:00.000
SO48290,6,2,216,1,325,5,469.794,2022-05-30 00:00:00.000
SO48290,7,2,216,1,343,3,469.794,2022-05-30 00:00:00.000
SO48290,8,2,216,1,333,1,469.794,2022-05-30 00:00:00.000
SO48290,9,2,216,1,221,2,20.1865,2022-05-30 00:00:00.000
SO48291,1,6,388,1,297,1,736.1455,2022-05-30 00:00:00.000
SO48292,1,3,149,1,352,2,1242.8518,2022-05-30 00:00:00.000
SO48292,2,3,149,1,419,1,52.647,2022-05-30 00:00:00.000
SO48292,3,3,149,1,367,5,647.994,2022-05-30 00:00:00.000
SO48292,4,3,149,1,233,2,28.8404,2022-05-30 00:00:00.000
SO48292,5,3,149,1,410,3,36.447,2022-05-30 00:00:00.000
SO48292,6,3,149,1,399,3,33.7745,2022-05-30 00:00:00.000
SO48292,7,3,149,1,456,6,44.994,2022-05-30 00:00:00.000
SO48292,8,3,149,1,428,3,209.256,2022-05-30 00:00:00.000
SO48292,9,3,149,1,362,4,1229.4589,2022-05-30 00:00:00.000
SO48292,10,3,149,1,421,2,196.329,2022-05-30 00:00:00.000
SO48292,11,3,149,1,411,3,125.415,2022-05-30 00:00:00.000
SO48292,12,3,149,1,469,4,22.794,2022-05-30 00:00:00.000
SO48292,13,3,149,1,420,1,141.615,2022-05-30 00:00:00.000
SO48292,14,3,149,1,427,1,209.256,2022-05-30 00:00:00.000
SO48292,15,3,149,1,458,4,44.994,2022-05-30 00:00:00.000
SO48292,16,3,149,1,401,1,65.6018,2022-05-30 00:00:00.000
SO48292,17,3,149,1,364,3,647.994,2022-05-30 00:00:00.000
SO48292,18,3,149,3,470,21,20.8945,2022-05-30 00:00:00.000
SO48292,19,3,149,1,354,4,1242.8518,2022-05-30 00:00:00.000
SO48292,20,3,149,1,365,1,647.994,2022-05-30 00:00:00.000
SO48292,21,3,149,1,366,4,647.994,2022-05-30 00:00:00.000
SO48292,22,3,149,1,224,6,5.1865,2022-05-30 00:00:00.000
SO48292,23,3,149,1,221,2,20.1865,2022-05-30 00:00:00.000
SO48292,24,3,149,1,356,6,1242.8518,2022-05-30 00:00:00.000
SO48292,25,3,149,1,409,1,209.256,2022-05-30 00:00:00.000
SO48292,26,3,149,1,360,3,1229.4589,2022-05-30 00:00:00.000
SO48292,27,3,149,1,213,2,20.1865,2022-05-30 00:00:00.000
SO48292,28,3,149,1,216,3,20.1865,2022-05-30 00:00:00.000
SO48293,1,10,340,1,364,1,647.994,2022-05-30 00:00:00.000
SO48293,2,10,340,1,470,6,22.794,2022-05-30 00:00:00.000
SO48293,3,10,340,1,366,5,647.994,2022-05-30 00:00:00.000
SO48293,4,10,340,1,356,2,1242.8518,2022-05-30 00:00:00.000
SO48293,5,10,340,1,399,1,33.7745,2022-05-30 00:00:00.000
SO48293,6,10,340,1,358,3,1229.4589,2022-05-30 00:00:00.000
SO48293,7,10,340,1,460,2,53.994,2022-05-30 00:00:00.000
SO48293,8,10,340,1,362,2,1229.4589,2022-05-30 00:00:00.000
SO48293,9,10,340,1,401,1,65.6018,2022-05-30 00:00:00.000
SO48293,10,10,340,1,360,4,1229.4589,2022-05-30 00:00:00.000
SO48293,11,10,340,1,308,3,744.2727,2022-05-30 00:00:00.000
SO48293,12,10,340,1,420,2,141.615,2022-05-30 00:00:00.000
SO48293,13,10,340,1,427,1,209.256,2022-05-30 00:00:00.000
SO48293,14,10,340,1,410,4,36.447,2022-05-30 00:00:00.000
SO48293,15,10,340,1,352,4,1242.8518,2022-05-30 00:00:00.000
SO48293,16,10,340,1,365,4,647.994,2022-05-30 00:00:00.000
SO48293,17,10,340,1,419,1,52.647,2022-05-30 00:00:00.000
SO48293,18,10,340,1,411,1,125.415,2022-05-30 00:00:00.000
SO48293,19,10,340,1,354,6,1242.8518,2022-05-30 00:00:00.000
SO48293,20,10,340,1,453,1,35.994,2022-05-30 00:00:00.000
SO48293,21,10,340,3,469,19,20.8945,2022-05-30 00:00:00.000
SO48294,1,1,272,1,352,2,1242.8518,2022-05-30 00:00:00.000
SO48295,1,4,24,1,375,3,1308.9375,2022-05-30 00:00:00.000
SO48295,2,4,24,1,331,7,469.794,2022-05-30 00:00:00.000
SO48295,3,4,24,1,373,5,1308.9375,2022-05-30 00:00:00.000
SO48295,4,4,24,1,239,1,780.8182,2022-05-30 00:00:00.000
