SalesOrderNumber,SalesOrderLineNumber,SalesTerritoryKey,ResellerKey,PromotionKey,ProductKey,OrderQuantity,UnitPrice,OrderDate
SO48730,1,5,676,1,364,3,647.994,2022-06-30 00:00:00.000
SO48730,2,5,676,1,365,2,647.994,2022-06-30 00:00:00.000
SO48730,3,5,676,1,366,1,647.994,2022-06-30 00:00:00.000
SO48730,4,5,676,1,367,6,647.994,2022-06-30 00:00:00.000
SO48730,5,5,676,1,358,3,1229.4589,2022-06-30 00:00:00.000
SO48730,6,5,676,1,360,3,1229.4589,2022-06-30 00:00:00.000
SO48730,7,5,676,1,362,3,1229.4589,2022-06-30 00:00:00.000
SO48730,8,5,676,1,352,6,1242.8518,2022-06-30 00:00:00.000
SO48730,9,5,676,1,354,2,1242.8518,2022-06-30 00:00:00.000
SO48730,10,5,676,1,356,4,1242.8518,2022-06-30 00:00:00.000
SO48730,11,5,676,1,399,1,33.7745,2022-06-30 00:00:00.000
SO48730,12,5,676,1,420,1,141.615,2022-06-30 00:00:00.000
SO48730,13,5,676,1,421,2,196.329,2022-06-30 00:00:00.000
SO48730,14,5,676,1,428,3,209.256,2022-06-30 00:00:00.000
SO48730,15,5,676,1,233,5,28.8404,2022-06-30 00:00:00.000
SO48730,16,5,676,1,456,6,44.994,2022-06-30 00:00:00.000
SO48730,17,5,676,1,458,1,44.994,2022-06-30 00:00:00.000
SO48730,18,5,676,1,460,1,53.994,2022-06-30 00:00:00.000
SO48730,19,5,676,2,469,12,22.0342,2022-06-30 00:00:00.000
SO48730,20,5,676,1,470,9,22.794,2022-06-30 00:00:00.000
SO48730,21,5,676,1,224,3,5.1865,2022-06-30 00:00:00.000
SO48730,22,5,676,1,221,2,20.1865,2022-06-30 00:00:00.000
SO48731,1,3,622,1,329,3,469.794,2022-06-30 00:00:00.000
SO48731,2,3,622,1,325,2,469.794,2022-06-30 00:00:00.000
SO48731,3,3,622,1,327,2,469.794,2022-06-30 00:00:00.000
SO48731,4,3,622,1,333,4,469.794,2022-06-30 00:00:00.000
SO48731,5,3,622,1,323,4,469.794,2022-06-30 00:00:00.000
SO48732,1,1,200,1,453,1,35.994,2022-06-30 00:00:00.000
SO48732,2,1,200,1,433,1,324.4527,2022-06-30 00:00:00.000
SO48732,3,1,200,1,460,1,53.994,2022-06-30 00:00:00.000
SO48733,1,7,337,1,469,3,22.794,2022-06-30 00:00:00.000
SO48733,2,7,337,1,366,1,647.994,2022-06-30 00:00:00.000
SO48733,3,7,337,1,460,3,53.994,2022-06-30 00:00:00.000
SO48734,1,5,530,1,356,3,1242.8518,2022-06-30 00:00:00.000
SO48734,2,5,530,1,352,2,1242.8518,2022-06-30 00:00:00.000
SO48734,3,5,530,1,460,4,53.994,2022-06-30 00:00:00.000
SO48734,4,5,530,1,224,3,5.1865,2022-06-30 00:00:00.000
SO48734,5,5,530,1,453,5,35.994,2022-06-30 00:00:00.000
SO48734,6,5,530,1,367,3,647.994,2022-06-30 00:00:00.000
SO48734,7,5,530,1,364,2,647.994,2022-06-30 00:00:00.000
SO48734,8,5,530,1,428,2,209.256,2022-06-30 00:00:00.000
SO48734,9,5,530,1,469,6,22.794,2022-06-30 00:00:00.000
SO48734,10,5,530,1,421,2,196.329,2022-06-30 00:00:00.000
SO48734,11,5,530,1,420,1,141.615,2022-06-30 00:00:00.000
SO48734,12,5,530,1,233,3,28.8404,2022-06-30 00:00:00.000
SO48734,13,5,530,1,366,1,647.994,2022-06-30 00:00:00.000
SO48734,14,5,530,1,358,5,1229.4589,2022-06-30 00:00:00.000
SO48734,15,5,530,1,360,2,1229.4589,2022-06-30 00:00:00.000
SO48734,16,5,530,1,216,3,20.1865,2022-06-30 00:00:00.000
SO48734,17,5,530,1,458,2,44.994,2022-06-30 00:00:00.000
SO48734,18,5,530,1,365,3,647.994,2022-06-30 00:00:00.000
SO48734,19,5,530,1,221,2,20.1865,2022-06-30 00:00:00.000
SO48734,20,5,530,1,456,5,44.994,2022-06-30 00:00:00.000
SO48734,21,5,530,1,409,1,209.256,2022-06-30 00:00:00.000
SO48734,22,5,530,1,470,4,22.794,2022-06-30 00:00:00.000
SO48735,1,3,670,1,341,5,469.794,2022-06-30 00:00:00.000
SO48735,2,3,670,1,381,2,600.2625,2022-06-30 00:00:00.000
SO48735,3,3,670,1,335,5,469.794,2022-06-30 00:00:00.000
SO48735,4,3,670,1,387,6,600.2625,2022-06-30 00:00:00.000
SO48735,5,3,670,1,371,2,1308.9375,2022-06-30 00:00:00.000
SO48735,6,3,670,1,368,2,1466.01,2022-06-30 00:00:00.000
SO48735,7,3,670,1,385,6,600.2625,2022-06-30 00:00:00.000
SO48735,8,3,670,1,343,7,469.794,2022-06-30 00:00:00.000
SO48735,9,3,670,1,369,5,1466.01,2022-06-30 00:00:00.000
SO48735,10,3,670,1,337,5,469.794,2022-06-30 00:00:00.000
SO48735,11,3,670,1,331,3,469.794,2022-06-30 00:00:00.000
SO48735,12,3,670,1,379,3,1308.9375,2022-06-30 00:00:00.000
SO48735,13,3,670,1,325,5,469.794,2022-06-30 00:00:00.000
SO48735,14,3,670,1,370,5,1466.01,2022-06-30 00:00:00.000
SO48735,15,3,670,1,221,6,20.1865,2022-06-30 00:00:00.000
SO48735,16,3,670,1,216,2,20.1865,2022-06-30 00:00:00.000
SO48735,17,3,670,1,333,5,469.794,2022-06-30 00:00:00.000
SO48735,18,3,670,1,383,3,600.2625,2022-06-30 00:00:00.000
SO48735,19,3,670,1,321,7,469.794,2022-06-30 00:00:00.000
SO48735,20,3,670,1,375,5,1308.9375,2022-06-30 00:00:00.000
SO48735,21,3,670,1,329,2,469.794,2022-06-30 00:00:00.000
SO48735,22,3,670,1,323,8,469.794,2022-06-30 00:00:00.000
SO48735,23,3,670,1,327,5,469.794,2022-06-30 00:00:00.000
SO48735,24,3,670,1,373,1,1308.9375,2022-06-30 00:00:00.000
SO48735,25,3,670,1,377,7,1308.9375,2022-06-30 00:00:00.000
SO48735,26,3,670,1,389,3,600.2625,2022-06-30 00:00:00.000
SO48736,1,6,246,1,399,1,33.7745,2022-06-30 00:00:00.000
SO48737,1,4,491,1,387,1,600.2625,2022-06-30 00:00:00.000
SO48737,2,4,491,1,460,6,53.994,2022-06-30 00:00:00.000
SO48737,3,4,491,1,335,1,469.794,2022-06-30 00:00:00.000
SO48738,1,4,41,1,333,2,469.794,2022-06-30 00:00:00.000
SO48738,2,4,41,1,325,3,469.794,2022-06-30 00:00:00.000
SO48738,3,4,41,1,327,1,469.794,2022-06-30 00:00:00.000
SO48738,4,4,41,1,323,1,469.794,2022-06-30 00:00:00.000
SO48739,1,2,252,1,409,2,209.256,2022-06-30 00:00:00.000
SO48739,2,2,252,1,420,1,141.615,2022-06-30 00:00:00.000
SO48739,3,2,252,1,356,4,1242.8518,2022-06-30 00:00:00.000
SO48739,4,2,252,2,469,12,22.0342,2022-06-30 00:00:00.000
SO48739,5,2,252,1,362,2,1229.4589,2022-06-30 00:00:00.000
SO48739,6,2,252,1,470,5,22.794,2022-06-30 00:00:00.000
SO48739,7,2,252,1,421,3,196.329,2022-06-30 00:00:00.000
SO48739,8,2,252,1,428,1,209.256,2022-06-30 00:00:00.000
SO48739,9,2,252,1,365,2,647.994,2022-06-30 00:00:00.000
SO48739,10,2,252,1,354,2,1242.8518,2022-06-30 00:00:00.000
SO48739,11,2,252,1,360,3,1229.4589,2022-06-30 00:00:00.000
SO48739,12,2,252,1,399,1,33.7745,2022-06-30 00:00:00.000
SO48739,13,2,252,1,367,2,647.994,2022-06-30 00:00:00.000
SO48739,14,2,252,1,364,4,647.994,2022-06-30 00:00:00.000
SO48740,1,4,4,1,339,2,469.794,2022-06-30 00:00:00.000
SO48740,2,4,4,1,341,3,469.794,2022-06-30 00:00:00.000
SO48740,3,4,4,1,343,4,469.794,2022-06-30 00:00:00.000
SO48740,4,4,4,1,333,4,469.794,2022-06-30 00:00:00.000
SO48740,5,4,4,1,335,7,469.794,2022-06-30 00:00:00.000
SO48740,6,4,4,1,337,8,469.794,2022-06-30 00:00:00.000
SO48740,7,4,4,1,327,4,469.794,2022-06-30 00:00:00.000
SO48740,8,4,4,1,329,3,469.794,2022-06-30 00:00:00.000
SO48740,9,4,4,1,331,5,469.794,2022-06-30 00:00:00.000
SO48740,10,4,4,1,321,8,469.794,2022-06-30 00:00:00.000
SO48740,11,4,4,1,323,7,469.794,2022-06-30 00:00:00.000
SO48740,12,4,4,1,325,2,469.794,2022-06-30 00:00:00.000
SO48740,13,4,4,1,381,1,600.2625,2022-06-30 00:00:00.000
SO48740,14,4,4,1,383,3,600.2625,2022-06-30 00:00:00.000
SO48740,15,4,4,1,385,3,600.2625,2022-06-30 00:00:00.000
SO48740,16,4,4,1,387,1,600.2625,2022-06-30 00:00:00.000
SO48740,17,4,4,1,373,5,1308.9375,2022-06-30 00:00:00.000
SO48740,18,4,4,1,375,7,1308.9375,2022-06-30 00:00:00.000
SO48740,19,4,4,1,377,5,1308.9375,2022-06-30 00:00:00.000
SO48740,20,4,4,1,379,5,1308.9375,2022-06-30 00:00:00.000
SO48740,21,4,4,1,368,5,1466.01,2022-06-30 00:00:00.000
SO48740,22,4,4,1,369,5,1466.01,2022-06-30 00:00:00.000
SO48740,23,4,4,1,370,2,1466.01,2022-06-30 00:00:00.000
SO48740,24,4,4,1,371,2,1308.9375,2022-06-30 00:00:00.000
SO48740,25,4,4,1,422,4,67.539,2022-06-30 00:00:00.000
SO48741,1,1,290,1,343,3,469.794,2022-06-30 00:00:00.000
SO48741,2,1,290,1,325,8,469.794,2022-06-30 00:00:00.000
SO48741,3,1,290,1,373,5,1308.9375,2022-06-30 00:00:00.000
SO48741,4,1,290,1,263,1,202.332,2022-06-30 00:00:00.000
SO48741,5,1,290,1,383,7,600.2625,2022-06-30 00:00:00.000
SO48741,6,1,290,1,286,2,183.9382,2022-06-30 00:00:00.000
SO48741,7,1,290,1,433,5,324.4527,2022-06-30 00:00:00.000
SO48741,8,1,290,1,331,1,469.794,2022-06-30 00:00:00.000
SO48741,9,1,290,1,389,5,600.2625,2022-06-30 00:00:00.000
SO48741,10,1,290,1,422,2,67.539,2022-06-30 00:00:00.000
SO48741,11,1,290,1,339,1,469.794,2022-06-30 00:00:00.000
SO48741,12,1,290,1,327,4,469.794,2022-06-30 00:00:00.000
SO48741,13,1,290,1,329,3,469.794,2022-06-30 00:00:00.000
SO48741,14,1,290,1,323,7,469.794,2022-06-30 00:00:00.000
SO48741,15,1,290,1,335,1,469.794,2022-06-30 00:00:00.000
SO48741,16,1,290,1,381,4,600.2625,2022-06-30 00:00:00.000
SO48741,17,1,290,1,271,3,202.332,2022-06-30 00:00:00.000
SO48741,18,1,290,1,368,3,1466.01,2022-06-30 00:00:00.000
SO48741,19,1,290,1,461,5,53.994,2022-06-30 00:00:00.000
SO48741,20,1,290,1,445,2,35.994,2022-06-30 00:00:00.000
SO48741,21,1,290,1,462,3,14.1289,2022-06-30 00:00:00.000
SO48742,1,1,325,1,470,2,22.794,2022-06-30 00:00:00.000
SO48743,1,1,673,1,409,3,209.256,2022-06-30 00:00:00.000
SO48744,1,6,245,1,399,7,33.7745,2022-06-30 00:00:00.000
SO48744,2,6,245,2,395,11,59.3282,2022-06-30 00:00:00.000
SO48744,3,6,245,1,397,5,24.2945,2022-06-30 00:00:00.000
SO48744,4,6,245,1,420,3,141.615,2022-06-30 00:00:00.000
SO48744,5,6,245,1,428,4,209.256,2022-06-30 00:00:00.000
SO48744,6,6,245,1,410,2,36.447,2022-06-30 00:00:00.000
SO48744,7,6,245,1,421,4,196.329,2022-06-30 00:00:00.000
SO48744,8,6,245,1,427,4,209.256,2022-06-30 00:00:00.000
SO48744,9,6,245,1,308,2,744.2727,2022-06-30 00:00:00.000
SO48744,10,6,245,1,360,4,1229.4589,2022-06-30 00:00:00.000
SO48744,11,6,245,1,352,4,1242.8518,2022-06-30 00:00:00.000
SO48744,12,6,245,1,297,1,736.1455,2022-06-30 00:00:00.000
SO48744,13,6,245,1,393,3,137.694,2022-06-30 00:00:00.000
SO48744,14,6,245,1,469,2,22.794,2022-06-30 00:00:00.000
SO48744,15,6,245,1,358,2,1229.4589,2022-06-30 00:00:00.000
SO48745,1,4,184,1,456,6,44.994,2022-06-30 00:00:00.000
SO48745,2,4,184,1,399,2,33.7745,2022-06-30 00:00:00.000
