SalesOrderNumber,SalesOrderLineNumber,SalesTerritoryKey,ResellerKey,PromotionKey,ProductKey,OrderQuantity,UnitPrice,OrderDate
SO47658,1,4,4,1,339,4,469.794,2022-03-30 00:00:00.000
SO47658,2,4,4,1,341,6,469.794,2022-03-30 00:00:00.000
SO47658,3,4,4,1,343,5,469.794,2022-03-30 00:00:00.000
SO47658,4,4,4,1,333,4,469.794,2022-03-30 00:00:00.000
SO47658,5,4,4,1,335,7,469.794,2022-03-30 00:00:00.000
SO47658,6,4,4,1,337,7,469.794,2022-03-30 00:00:00.000
SO47658,7,4,4,1,327,6,469.794,2022-03-30 00:00:00.000
SO47658,8,4,4,1,329,3,469.794,2022-03-30 00:00:00.000
SO47658,9,4,4,1,331,2,469.794,2022-03-30 00:00:00.000
SO47658,10,4,4,1,321,3,469.794,2022-03-30 00:00:00.000
SO47658,11,4,4,1,323,2,469.794,2022-03-30 00:00:00.000
SO47658,12,4,4,1,325,2,469.794,2022-03-30 00:00:00.000
SO47658,13,4,4,1,381,3,600.2625,2022-03-30 00:00:00.000
SO47658,14,4,4,1,383,5,600.2625,2022-03-30 00:00:00.000
SO47658,15,4,4,1,385,3,600.2625,2022-03-30 00:00:00.000
SO47658,16,4,4,1,387,2,600.2625,2022-03-30 00:00:00.000
SO47658,17,4,4,1,389,8,600.2625,2022-03-30 00:00:00.000
SO47658,18,4,4,1,373,9,1308.9375,2022-03-30 00:00:00.000
SO47658,19,4,4,1,375,5,1308.9375,2022-03-30 00:00:00.000
SO47658,20,4,4,1,377,4,1308.9375,2022-03-30 00:00:00.000
SO47658,21,4,4,1,379,4,1308.9375,2022-03-30 00:00:00.000
SO47658,22,4,4,1,368,7,1466.01,2022-03-30 00:00:00.000
SO47658,23,4,4,1,369,7,1466.01,2022-03-30 00:00:00.000
SO47658,24,4,4,1,370,3,1466.01,2022-03-30 00:00:00.000
SO47658,25,4,4,1,371,2,1308.9375,2022-03-30 00:00:00.000
SO47658,26,4,4,1,417,3,324.4527,2022-03-30 00:00:00.000
SO47658,27,4,4,1,414,3,149.031,2022-03-30 00:00:00.000
SO47658,28,4,4,1,415,1,198.036,2022-03-30 00:00:00.000
SO47658,29,4,4,1,263,3,202.332,2022-03-30 00:00:00.000
SO47658,30,4,4,1,271,8,202.332,2022-03-30 00:00:00.000
SO47658,31,4,4,1,433,6,324.4527,2022-03-30 00:00:00.000
SO47658,32,4,4,1,422,4,67.539,2022-03-30 00:00:00.000
SO47658,33,4,4,1,286,3,183.9382,2022-03-30 00:00:00.000
SO47659,1,3,622,1,327,1,469.794,2022-03-30 00:00:00.000
SO47659,2,3,622,1,343,1,469.794,2022-03-30 00:00:00.000
SO47659,3,3,622,1,458,5,44.994,2022-03-30 00:00:00.000
SO47659,4,3,622,1,456,2,44.994,2022-03-30 00:00:00.000
SO47659,5,3,622,1,224,4,5.1865,2022-03-30 00:00:00.000
SO47659,6,3,622,1,329,2,469.794,2022-03-30 00:00:00.000
SO47659,7,3,622,1,325,1,469.794,2022-03-30 00:00:00.000
SO47659,8,3,622,1,333,2,469.794,2022-03-30 00:00:00.000
SO47659,9,3,622,1,323,3,469.794,2022-03-30 00:00:00.000
SO47660,1,5,117,1,333,1,469.794,2022-03-30 00:00:00.000
SO47661,1,4,510,1,327,1,469.794,2022-03-30 00:00:00.000
SO47662,1,6,442,1,460,6,53.994,2022-03-30 00:00:00.000
SO47662,2,6,442,1,464,4,14.1289,2022-03-30 00:00:00.000
SO47662,3,6,442,1,421,4,196.329,2022-03-30 00:00:00.000
SO47662,4,6,442,1,457,2,44.994,2022-03-30 00:00:00.000
SO47662,5,6,442,1,447,3,15,2022-03-30 00:00:00.000
SO47662,6,6,442,1,459,5,53.994,2022-03-30 00:00:00.000
SO47662,7,6,442,1,448,3,11.994,2022-03-30 00:00:00.000
SO47662,8,6,442,1,367,3,647.994,2022-03-30 00:00:00.000
SO47662,9,6,442,1,365,1,647.994,2022-03-30 00:00:00.000
SO47662,10,6,442,1,221,8,20.1865,2022-03-30 00:00:00.000
SO47662,11,6,442,1,409,3,209.256,2022-03-30 00:00:00.000
SO47662,12,6,442,1,294,1,744.2727,2022-03-30 00:00:00.000
SO47662,13,6,442,1,360,2,1229.4589,2022-03-30 00:00:00.000
SO47662,14,6,442,1,394,2,20.52,2022-03-30 00:00:00.000
SO47662,15,6,442,1,358,3,1229.4589,2022-03-30 00:00:00.000
SO47662,16,6,442,1,462,4,14.1289,2022-03-30 00:00:00.000
SO47662,17,6,442,1,230,2,28.8404,2022-03-30 00:00:00.000
SO47662,18,6,442,1,428,4,209.256,2022-03-30 00:00:00.000
SO47662,19,6,442,1,395,7,61.374,2022-03-30 00:00:00.000
SO47662,20,6,442,1,397,4,24.2945,2022-03-30 00:00:00.000
SO47662,21,6,442,1,364,1,647.994,2022-03-30 00:00:00.000
SO47662,22,6,442,1,352,4,1242.8518,2022-03-30 00:00:00.000
SO47662,23,6,442,1,456,4,44.994,2022-03-30 00:00:00.000
SO47662,24,6,442,1,224,9,5.1865,2022-03-30 00:00:00.000
SO47662,25,6,442,1,366,3,647.994,2022-03-30 00:00:00.000
SO47662,26,6,442,1,453,4,35.994,2022-03-30 00:00:00.000
SO47662,27,6,442,1,289,2,744.2727,2022-03-30 00:00:00.000
SO47662,28,6,442,1,399,1,33.7745,2022-03-30 00:00:00.000
SO47662,29,6,442,1,354,2,1242.8518,2022-03-30 00:00:00.000
SO47662,30,6,442,1,420,6,141.615,2022-03-30 00:00:00.000
SO47662,31,6,442,1,458,8,44.994,2022-03-30 00:00:00.000
SO47662,32,6,442,1,461,3,53.994,2022-03-30 00:00:00.000
SO47662,33,6,442,1,216,4,20.1865,2022-03-30 00:00:00.000
SO47662,34,6,442,1,305,3,736.1455,2022-03-30 00:00:00.000
SO47662,35,6,442,2,233,13,27.879,2022-03-30 00:00:00.000
SO47662,36,6,442,1,396,2,74.838,2022-03-30 00:00:00.000
SO47662,37,6,442,1,393,7,137.694,2022-03-30 00:00:00.000
SO47662,38,6,442,1,469,2,22.794,2022-03-30 00:00:00.000
SO47662,39,6,442,1,445,5,35.994,2022-03-30 00:00:00.000
SO47662,40,6,442,1,362,2,1229.4589,2022-03-30 00:00:00.000
SO47662,41,6,442,1,213,1,20.1865,2022-03-30 00:00:00.000
SO47662,42,6,442,1,470,5,22.794,2022-03-30 00:00:00.000
